Customer_ID,Product_ID,Category,Subcategory,Purchase_Amount,Purchase_Quantity,Unit_Price,Purchase_Date,Customer_Purchase_Count,Customer_Total_Spent,Customer_Average_Order
33,22,Beauty,Makeup,119.88,3,39.96,2023-05-07,65,14209.35,215.0720895522388
414,47,Electronics,Headphones,234.37,1,234.37,2023-06-02,48,13390.65,274.3381632653061
391,36,Beauty,Tools,65.85,1,65.85,2024-04-07,70,17350.21,251.50708333333336
394,38,Beauty,Tools,30.8,1,30.8,2024-08-03,43,7921.81,197.47897959183675
70,28,Beauty,Makeup,81.27,1,81.27,2023-03-30,48,16142.01,333.75755102040813
364,28,Beauty,Makeup,92.67,1,92.67,2023-04-20,59,9033.039999999999,152.6867213114754
199,28,Beauty,Makeup,79.34,1,79.34,2023-03-11,65,14054.119999999999,213.11181818181817
162,21,Beauty,Skincare,11.35,1,11.35,2024-11-16,53,8509.710000000001,180.87706896551725
230,5,Electronics,Accessories,869.06,1,869.06,2023-10-05,70,18650.1,260.34383561643835
332,12,Home & Living,Kitchen,263.14,2,131.57,2023-05-21,53,12292.21,241.64491228070176
435,29,Clothing,Shoes,41.45,1,41.45,2023-12-20,71,16145.93,224.30342465753424
331,37,Clothing,Shoes,118.48,1,118.48,2023-09-29,72,14058.5,192.86342465753427
99,6,Clothing,Shirts,96.85,1,96.85,2024-01-13,57,14382.19,245.28457627118644
414,8,Clothing,Dresses,51.92,1,51.92,2023-02-10,49,13442.57,274.3381632653061
314,43,Clothing,Dresses,34.22,1,34.22,2024-01-24,60,9797.67,163.25048387096774
352,34,Books,Educational,24.4,1,24.4,2023-04-28,69,15082.56,214.49549295774648
141,18,Books,Educational,26.48,1,26.48,2024-12-10,48,10375.48,246.945
267,19,Books,Comics,12.17,1,12.17,2024-12-22,54,7698.55,144.27418181818183
255,38,Beauty,Tools,33.6,1,33.6,2023-04-09,63,14252.51,221.34075757575758
425,47,Electronics,Headphones,220.76,1,220.76,2024-05-20,71,11130.57,154.8713698630137
321,4,Electronics,Tablets,1236.57,2,618.28,2024-05-21,60,15432.55,248.4269841269841
468,22,Beauty,Makeup,33.4,1,33.4,2024-07-04,49,12008.2,237.59872727272727
451,24,Beauty,Fragrances,34.43,1,34.43,2024-10-15,62,12155.08,201.0504761904762
475,21,Beauty,Skincare,10.6,1,10.6,2023-10-21,54,12229.63,227.525
353,48,Beauty,Makeup,27.18,1,27.18,2024-06-07,57,14965.51,259.1606779661017
201,15,Home & Living,Storage,347.62,1,347.62,2023-02-05,64,18103.13,275.1926865671642
409,22,Beauty,Makeup,41.57,1,41.57,2024-06-02,62,14273.95,228.54095238095238
61,36,Beauty,Tools,59.8,1,59.8,2024-02-08,59,16969.26,278.94852459016397
464,26,Home & Living,Bedding,109.42,1,109.42,2023-05-05,66,14351.65,239.47115942028984
3,33,Books,Comics,12.25,1,12.25,2023-11-23,60,11798.65,193.84918032786885
497,25,Beauty,Tools,49.52,2,24.76,2023-05-05,62,15417.15,234.91059701492537
221,16,Books,Fiction,54.0,3,18.0,2024-01-23,59,11806.37,197.2725
319,34,Books,Educational,22.15,1,22.15,2024-09-08,51,8923.3,174.96666666666664
136,15,Home & Living,Storage,443.71,1,443.71,2024-11-18,58,9299.130000000001,179.95573770491805
153,45,Home & Living,Kitchen,349.51,2,174.76,2024-07-18,57,12161.14,235.21806451612903
394,17,Books,Non-Fiction,31.74,1,31.74,2024-07-29,44,7953.55,197.47897959183675
17,39,Home & Living,Bedding,49.18,1,49.18,2023-08-26,65,9923.68,151.80666666666667
273,9,Clothing,Shoes,58.74,1,58.74,2023-02-27,66,12310.41,199.72294117647058
248,32,Electronics,Smartphones,550.62,1,550.62,2024-05-13,58,13020.05,236.13222222222223
441,2,Electronics,Laptops,2106.57,3,702.19,2024-02-28,67,13365.08,198.2453623188406
455,3,Electronics,Headphones,107.7,1,107.7,2023-04-10,52,11036.89,213.98407407407407
422,16,Books,Fiction,21.15,1,21.15,2024-07-03,51,11151.48,211.73963636363638
43,16,Books,Fiction,42.96,2,21.48,2023-10-11,59,14676.71,248.75779661016946
59,16,Books,Fiction,36.29,2,18.14,2024-07-06,62,21102.93,334.97
458,18,Books,Educational,26.88,1,26.88,2023-04-01,63,15724.97,241.74833333333333
68,47,Electronics,Headphones,224.27,1,224.27,2024-07-27,76,21919.78,285.03506493506495
332,1,Electronics,Smartphones,536.22,1,536.22,2023-06-13,54,12828.43,241.64491228070176
163,40,Electronics,Accessories,219.79,1,219.79,2023-07-13,65,15706.96,235.91571428571427
277,1,Electronics,Smartphones,1731.65,3,577.22,2024-11-18,57,12777.32,224.69482758620688
344,9,Clothing,Shoes,59.28,1,59.28,2024-09-20,57,12009.24,217.1726229508197
340,43,Clothing,Dresses,42.03,1,42.03,2024-05-01,67,12832.61,194.76579710144927
426,1,Electronics,Smartphones,1009.93,2,504.97,2023-12-06,61,14357.28,232.18951612903226
202,14,Home & Living,Bedding,218.14,1,218.14,2024-02-19,64,13909.91,222.65701492537315
415,12,Home & Living,Kitchen,146.84,1,146.84,2024-01-04,42,6221.51,155.96244444444446
27,12,Home & Living,Kitchen,291.26,2,145.63,2023-02-12,53,11900.58,220.85314814814814
10,21,Beauty,Skincare,10.39,1,10.39,2024-02-11,61,11032.69,190.2526984126984
222,12,Home & Living,Kitchen,129.33,1,129.33,2023-10-15,61,14035.36,257.40363636363634
174,35,Home & Living,Kitchen,233.75,1,233.75,2023-05-28,63,11736.98,192.0776923076923
143,33,Books,Comics,9.21,1,9.21,2024-10-11,46,5818.22,135.3304255319149
421,34,Books,Educational,27.06,1,27.06,2023-04-16,58,9059.9,171.21951612903226
31,6,Clothing,Shirts,125.85,1,125.85,2024-05-25,55,11433.99,212.08015625
330,8,Clothing,Dresses,56.05,1,56.05,2023-03-16,61,10837.28,185.04892307692307
18,10,Clothing,Accessories,87.57,1,87.57,2024-06-08,54,11108.35,205.80290909090908
7,48,Beauty,Makeup,72.87,3,24.29,2024-02-11,45,15164.26,329.09787234042557
132,36,Beauty,Tools,134.8,2,67.4,2023-06-12,48,13498.59,266.518431372549
163,6,Clothing,Shirts,101.71,1,101.71,2024-05-02,66,15808.67,235.91571428571427
241,46,Clothing,Accessories,61.33,1,61.33,2023-08-20,60,13498.09,225.38645161290324
402,46,Clothing,Accessories,131.46,2,65.73,2023-09-05,70,14664.32,207.006338028169
93,9,Clothing,Shoes,61.44,1,61.44,2024-10-09,60,19178.06,313.31734375
165,44,Home & Living,Furniture,277.0,2,138.5,2023-03-22,66,16106.210000000001,244.03348484848487
284,39,Home & Living,Bedding,120.67,2,60.34,2023-08-21,66,13840.26,200.81514285714286
74,12,Home & Living,Kitchen,133.69,1,133.69,2024-11-15,66,10425.64,157.18537313432836
61,19,Books,Comics,13.42,1,13.42,2023-03-07,60,16982.68,278.94852459016397
159,47,Electronics,Headphones,436.85,2,218.42,2023-03-11,53,8967.46,180.15796296296298
328,1,Electronics,Smartphones,593.16,1,593.16,2023-09-17,52,8809.84,166.55075471698115
27,18,Books,Educational,25.49,1,25.49,2023-12-22,54,11926.07,220.85314814814814
428,3,Electronics,Headphones,129.61,1,129.61,2023-07-08,67,15910.9,229.59699999999998
395,9,Clothing,Shoes,191.78,3,63.93,2024-11-23,48,11054.22,226.5
31,7,Clothing,Pants,299.58,3,99.86,2023-10-14,56,11733.57,212.08015625
474,42,Beauty,Haircare,88.15,1,88.15,2023-03-15,79,15391.56,193.37333333333333
83,33,Books,Comics,20.03,2,10.01,2024-01-08,64,15911.66,245.52136363636365
122,48,Beauty,Makeup,23.47,1,23.47,2024-08-19,53,13744.51,261.9162962962963
336,22,Beauty,Makeup,77.45,2,38.72,2023-08-03,55,11450.53,205.75446428571428
92,38,Beauty,Tools,27.83,1,27.83,2024-02-03,53,13265.539999999999,250.2932075471698
124,42,Beauty,Haircare,169.6,2,84.8,2024-12-14,48,9968.41,209.3019230769231
100,10,Clothing,Accessories,195.34,2,97.67,2024-10-11,61,8807.78,139.09446153846153
253,5,Electronics,Accessories,743.77,1,743.77,2023-11-20,49,9744.67,190.8454716981132
50,50,Electronics,Tablets,633.68,1,633.68,2023-03-22,52,8953.02,172.4630909090909
450,48,Beauty,Makeup,89.32,3,29.77,2023-03-25,60,9028.82,150.55080645161289
132,27,Beauty,Makeup,14.13,1,14.13,2024-10-06,49,13512.72,266.518431372549
53,44,Home & Living,Furniture,142.48,1,142.48,2025-01-13,55,6076.21,128.13280701754385
467,50,Electronics,Tablets,779.85,1,779.85,2024-05-13,55,15106.59,274.3773684210526
178,1,Electronics,Smartphones,594.31,1,594.31,2023-02-01,66,15679.15,244.85704225352112
425,24,Beauty,Fragrances,36.99,1,36.99,2023-04-22,72,11167.56,154.8713698630137
381,48,Beauty,Makeup,29.34,1,29.34,2025-01-05,49,11757.92,235.3378
294,25,Beauty,Tools,26.65,1,26.65,2024-02-21,55,10353.0,180.50293103448277
404,22,Beauty,Makeup,32.32,1,32.32,2023-04-01,75,15480.87,218.22370370370368
481,30,Electronics,Smartphones,134.19,1,134.19,2023-04-22,52,9858.48,176.8822807017544
145,12,Home & Living,Kitchen,165.32,1,165.32,2024-04-09,56,10302.34,183.2552542372881
363,3,Electronics,Headphones,134.66,1,134.66,2023-12-04,55,10457.53,197.11770491803279
375,7,Clothing,Pants,305.89,3,101.96,2024-11-07,56,10879.66,188.4
98,36,Beauty,Tools,55.27,1,55.27,2023-06-30,61,14411.07,234.1818181818182
370,28,Beauty,Makeup,78.56,1,78.56,2023-11-12,51,12215.74,235.5920754716981
218,3,Electronics,Headphones,120.78,1,120.78,2023-07-17,64,12522.06,195.07415384615385
130,42,Beauty,Haircare,168.35,2,84.17,2023-03-05,53,8053.68,152.8867857142857
11,21,Beauty,Skincare,9.68,1,9.68,2024-07-26,61,21226.98,337.66682539682535
169,12,Home & Living,Kitchen,150.97,1,150.97,2024-08-31,55,9629.46,175.63824561403507
237,28,Beauty,Makeup,80.9,1,80.9,2023-07-11,74,17434.24,235.59783783783786
445,28,Beauty,Makeup,83.09,1,83.09,2023-10-13,45,10515.85,233.68555555555557
222,23,Beauty,Haircare,31.51,2,15.75,2024-05-08,62,14066.87,257.40363636363634
67,15,Home & Living,Storage,380.96,1,380.96,2024-10-12,59,11026.17,184.0305
446,45,Home & Living,Kitchen,161.38,1,161.38,2024-11-12,39,7569.26,199.3397674418605
353,13,Home & Living,Decor,271.45,1,271.45,2024-08-29,58,15236.96,259.1606779661017
255,36,Beauty,Tools,61.0,1,61.0,2024-08-18,64,14313.51,221.34075757575758
156,36,Beauty,Tools,72.07,1,72.07,2023-06-29,62,14283.08,244.85444444444445
52,12,Home & Living,Kitchen,127.42,1,127.42,2024-11-07,47,11660.73,243.8065306122449
446,17,Books,Non-Fiction,36.64,1,36.64,2024-06-01,40,7605.9,199.3397674418605
257,33,Books,Comics,9.22,1,9.22,2024-09-22,56,7646.4,146.21189655172412
173,19,Books,Comics,37.89,3,12.63,2024-04-20,60,16755.55,279.25916666666666
317,24,Beauty,Fragrances,31.57,1,31.57,2024-03-03,56,15393.33,268.8586666666667
497,34,Books,Educational,26.41,1,26.41,2023-05-05,63,15443.56,234.91059701492537
464,33,Books,Comics,19.37,2,9.69,2024-06-29,67,14371.02,239.47115942028984
89,26,Home & Living,Bedding,114.18,1,114.18,2024-10-14,53,9522.43,182.02589285714288
205,10,Clothing,Accessories,98.09,1,98.09,2024-04-11,67,19417.61,300.3117391304348
80,29,Clothing,Shoes,70.94,2,35.47,2023-08-01,63,14886.65,229.40742424242424
214,22,Beauty,Makeup,35.1,1,35.1,2024-03-13,57,12414.1,211.59135593220338
416,35,Home & Living,Kitchen,230.32,1,230.32,2024-04-29,49,16339.34,334.01240740740735
31,45,Home & Living,Kitchen,214.06,1,214.06,2023-04-13,57,11947.63,212.08015625
245,1,Electronics,Smartphones,597.33,1,597.33,2023-04-11,44,9701.94,229.0895833333333
385,32,Electronics,Smartphones,639.9,1,639.9,2024-10-24,70,17552.31,250.74728571428574
379,5,Electronics,Accessories,744.44,1,744.44,2023-09-07,44,10333.29,249.15936170212765
471,3,Electronics,Headphones,128.19,1,128.19,2025-01-06,67,11172.619999999999,163.14676056338027
437,44,Home & Living,Furniture,113.97,1,113.97,2024-06-08,63,11182.89,178.21328358208956
338,31,Clothing,Shoes,153.58,2,76.79,2023-08-24,52,9725.92,187.03692307692307
263,20,Books,Magazines,92.35,3,30.78,2024-12-17,54,14402.87,263.0652727272727
396,37,Clothing,Shoes,116.89,1,116.89,2023-07-22,58,10766.76,185.63379310344828
294,31,Clothing,Shoes,71.24,1,71.24,2023-11-11,56,10424.24,180.50293103448277
259,4,Electronics,Tablets,632.38,1,632.38,2023-08-28,65,13865.15,213.31
190,24,Beauty,Fragrances,33.36,1,33.36,2023-12-30,49,17607.97,342.32962264150945
246,48,Beauty,Makeup,25.51,1,25.51,2023-12-26,53,9190.88,162.25266666666667
211,30,Electronics,Smartphones,127.41,1,127.41,2024-04-29,60,18692.59,306.02758064516127
111,40,Electronics,Accessories,238.81,1,238.81,2024-06-22,69,12455.44,180.5136231884058
244,41,Clothing,Shoes,116.07,1,116.07,2024-10-25,56,11947.47,208.56169491525424
286,9,Clothing,Shoes,53.09,1,53.09,2024-03-31,53,9279.26,175.47456140350877
97,27,Beauty,Makeup,11.75,1,11.75,2023-08-14,61,14528.02,232.83285714285714
314,42,Beauty,Haircare,294.96,3,98.32,2023-05-31,61,10092.630000000001,163.25048387096774
394,14,Home & Living,Bedding,250.03,1,250.03,2024-02-05,45,8203.58,197.47897959183675
110,8,Clothing,Dresses,52.05,1,52.05,2023-08-29,46,9961.61,222.7770833333333
151,7,Clothing,Pants,82.35,1,82.35,2023-08-05,62,21539.97,343.41825396825396
330,5,Electronics,Accessories,672.91,1,672.91,2024-12-26,62,11510.19,185.04892307692307
240,47,Electronics,Headphones,230.79,1,230.79,2024-01-03,60,6851.84,109.68109375
337,2,Electronics,Laptops,710.42,1,710.42,2023-03-27,66,14349.57,213.14441176470586
234,23,Beauty,Haircare,15.9,1,15.9,2024-06-05,51,15335.09,302.16615384615386
301,42,Beauty,Haircare,85.95,1,85.95,2023-11-10,54,12530.43,229.90339285714285
344,2,Electronics,Laptops,643.44,1,643.44,2024-03-26,58,12652.68,217.1726229508197
100,24,Beauty,Fragrances,37.05,1,37.05,2023-02-11,62,8844.83,139.09446153846153
222,17,Books,Non-Fiction,71.79,2,35.89,2024-04-07,63,14138.66,257.40363636363634
365,49,Clothing,Dresses,61.07,1,61.07,2024-08-30,59,20509.25,366.0085245901639
118,48,Beauty,Makeup,27.97,1,27.97,2025-01-19,63,11199.47,192.91166666666666
13,26,Home & Living,Bedding,106.16,1,106.16,2023-06-25,59,15527.23,261.01733333333334
312,12,Home & Living,Kitchen,154.94,1,154.94,2023-10-09,69,9956.95,143.61542857142857
453,33,Books,Comics,9.64,1,9.64,2024-01-22,54,13169.85,245.81741379310344
377,44,Home & Living,Furniture,121.51,1,121.51,2023-12-15,49,9692.11,186.13925925925926
123,20,Books,Magazines,29.73,1,29.73,2023-05-08,45,8487.44,191.79608695652175
107,34,Books,Educational,79.57,3,26.52,2023-03-09,54,11649.43,212.43454545454546
33,44,Home & Living,Furniture,149.47,1,149.47,2023-04-09,66,14358.82,215.0720895522388
253,26,Home & Living,Bedding,268.39,2,134.2,2023-08-27,50,10013.06,190.8454716981132
404,45,Home & Living,Kitchen,320.31,2,160.15,2023-07-06,76,15801.18,218.22370370370368
187,11,Home & Living,Furniture,244.76,1,244.76,2023-05-06,69,18645.18,279.31845070422537
112,27,Beauty,Makeup,13.32,1,13.32,2023-08-23,51,10767.74,223.8421818181818
363,20,Books,Magazines,48.65,2,24.32,2024-01-28,56,10506.18,197.11770491803279
71,34,Books,Educational,26.47,1,26.47,2023-04-29,57,11572.710000000001,200.47275862068966
362,49,Clothing,Dresses,135.21,2,67.6,2024-03-23,70,13150.86,188.49055555555555
156,32,Electronics,Smartphones,1142.75,2,571.38,2023-09-07,63,15425.83,244.85444444444445
475,3,Electronics,Headphones,370.57,3,123.52,2023-06-26,55,12600.2,227.525
134,17,Books,Non-Fiction,33.78,1,33.78,2023-10-13,52,12307.85,231.1288888888889
243,33,Books,Comics,10.24,1,10.24,2023-05-30,51,8063.7300000000005,177.34527272727271
475,30,Electronics,Smartphones,141.2,1,141.2,2024-03-15,56,12741.4,227.525
448,22,Beauty,Makeup,40.7,1,40.7,2024-10-24,42,11120.67,285.92976744186046
327,24,Beauty,Fragrances,31.28,1,31.28,2023-05-31,66,10167.86,188.8114705882353
433,24,Beauty,Fragrances,35.22,1,35.22,2023-10-18,59,13744.9,226.8422222222222
158,30,Electronics,Smartphones,124.14,1,124.14,2024-05-21,59,9786.15,165.8882258064516
108,3,Electronics,Headphones,114.42,1,114.42,2024-11-12,69,12639.15,190.11068493150685
126,5,Electronics,Accessories,2625.09,3,875.03,2023-12-16,40,12487.89,295.146511627907
78,50,Electronics,Tablets,1210.59,2,605.29,2024-10-14,43,13348.42,310.42837209302326
311,10,Clothing,Accessories,272.6,3,90.87,2024-07-30,60,21722.079999999998,354.17564516129033
33,39,Home & Living,Bedding,51.01,1,51.01,2024-06-09,67,14409.83,215.0720895522388
344,22,Beauty,Makeup,80.05,2,40.03,2023-02-23,59,12732.73,217.1726229508197
372,39,Home & Living,Bedding,56.03,1,56.03,2023-04-11,49,9472.33,190.1732
279,40,Electronics,Accessories,213.63,1,213.63,2024-11-05,45,9251.92,207.85702127659576
326,9,Clothing,Shoes,123.95,2,61.98,2024-10-02,47,10403.449999999999,222.47541666666666
171,46,Clothing,Accessories,104.98,2,52.49,2023-07-22,54,17541.73,324.84685185185185
95,25,Beauty,Tools,78.22,3,26.07,2023-11-22,62,17387.93,262.6939705882353
14,28,Beauty,Makeup,84.3,1,84.3,2023-07-19,47,9003.83,199.54714285714286
340,38,Beauty,Tools,32.89,1,32.89,2024-02-27,68,12865.5,194.76579710144927
286,21,Beauty,Skincare,10.48,1,10.48,2024-01-19,54,9289.74,175.47456140350877
372,22,Beauty,Makeup,36.33,1,36.33,2024-03-20,50,9508.66,190.1732
53,15,Home & Living,Storage,431.52,1,431.52,2023-03-03,56,6507.73,128.13280701754385
70,45,Home & Living,Kitchen,212.11,1,212.11,2024-02-21,49,16354.119999999999,333.75755102040813
373,41,Clothing,Shoes,96.87,1,96.87,2024-08-19,54,7213.29,135.79526315789474
137,5,Electronics,Accessories,769.7,1,769.7,2023-04-19,66,11204.37,165.12637681159418
310,4,Electronics,Tablets,1760.4,3,586.8,2024-01-05,69,18088.94,263.7665714285714
132,19,Books,Comics,32.14,2,16.07,2024-08-24,50,13544.86,266.518431372549
452,13,Home & Living,Decor,271.33,1,271.33,2023-07-20,61,18333.59,296.85483870967744
59,45,Home & Living,Kitchen,320.99,2,160.5,2024-08-04,63,21423.920000000002,334.97
460,26,Home & Living,Bedding,126.67,1,126.67,2023-11-17,57,13696.56,236.55813559322036
40,20,Books,Magazines,70.3,3,23.43,2023-06-10,57,13286.49,234.22838709677418
374,11,Home & Living,Furniture,674.44,3,224.81,2024-08-15,60,15162.609999999999,302.6552380952381
141,1,Electronics,Smartphones,1211.92,2,605.96,2024-04-12,49,11587.4,246.945
150,40,Electronics,Accessories,711.94,3,237.31,2023-07-05,53,14942.97,277.2633333333333
386,42,Beauty,Haircare,237.61,3,79.2,2023-01-27,46,8788.98,221.68854166666665
374,5,Electronics,Accessories,1655.85,2,827.93,2023-08-29,61,16818.46,302.6552380952381
401,49,Clothing,Dresses,58.6,1,58.6,2023-11-08,67,18450.92,269.596
342,41,Clothing,Shoes,109.8,1,109.8,2024-12-13,48,6658.52,142.5214
415,24,Beauty,Fragrances,28.9,1,28.9,2023-02-04,43,6250.41,155.96244444444446
395,43,Clothing,Dresses,44.28,1,44.28,2024-10-12,49,11098.5,226.5
313,7,Clothing,Pants,164.38,2,82.19,2024-06-25,53,12162.4,224.69438596491227
224,45,Home & Living,Kitchen,358.11,2,179.05,2023-04-11,73,14133.36,193.9927027027027
337,22,Beauty,Makeup,35.02,1,35.02,2024-02-07,67,14384.59,213.14441176470586
405,25,Beauty,Tools,27.9,1,27.9,2025-01-02,61,8423.06,147.18725806451613
123,12,Home & Living,Kitchen,335.18,2,167.59,2024-06-11,46,8822.62,191.79608695652175
255,9,Clothing,Shoes,126.75,2,63.38,2024-02-26,65,14440.26,221.34075757575758
222,40,Electronics,Accessories,651.58,3,217.19,2024-10-03,64,14790.24,257.40363636363634
246,29,Clothing,Shoes,32.17,1,32.17,2024-12-04,54,9223.05,162.25266666666667
204,45,Home & Living,Kitchen,178.57,1,178.57,2023-05-11,57,9841.81,172.66333333333333
491,12,Home & Living,Kitchen,270.78,2,135.39,2024-11-12,61,13654.17,219.24666666666664
389,15,Home & Living,Storage,740.48,2,370.24,2024-10-24,75,17344.69,240.04999999999998
137,24,Beauty,Fragrances,31.09,1,31.09,2024-08-18,67,11235.46,165.12637681159418
4,11,Home & Living,Furniture,426.22,2,213.11,2024-12-19,60,12544.02,212.67806451612904
20,35,Home & Living,Kitchen,258.05,1,258.05,2024-02-23,72,14235.79,227.96986486486486
192,26,Home & Living,Bedding,250.27,2,125.13,2023-09-18,69,16704.77,242.09811594202898
286,14,Home & Living,Bedding,658.38,3,219.46,2023-04-16,55,9948.12,175.47456140350877
131,19,Books,Comics,42.29,3,14.1,2024-11-29,61,11500.78,185.92967741935482
183,19,Books,Comics,15.41,1,15.41,2023-06-15,61,11626.5,190.37629032258064
198,16,Books,Fiction,21.55,1,21.55,2024-01-26,45,10200.07,224.29702127659573
309,10,Clothing,Accessories,98.63,1,98.63,2024-06-10,72,13752.039999999999,189.97263157894736
392,18,Books,Educational,31.45,1,31.45,2023-12-21,66,10887.35,167.89450704225354
84,17,Books,Non-Fiction,35.58,1,35.58,2024-03-01,50,8611.45,167.43865384615384
158,9,Clothing,Shoes,184.85,3,61.62,2024-04-28,60,9971.0,165.8882258064516
497,31,Clothing,Shoes,138.26,2,69.13,2023-08-18,64,15581.82,234.91059701492537
166,37,Clothing,Shoes,262.2,2,131.1,2024-05-19,56,17050.11,310.12155172413793
309,31,Clothing,Shoes,76.42,1,76.42,2024-06-20,73,13828.46,189.97263157894736
442,38,Beauty,Tools,35.63,1,35.63,2024-09-19,60,15467.05,267.8309375
95,31,Clothing,Shoes,157.85,2,78.93,2024-03-14,63,17545.78,262.6939705882353
420,50,Electronics,Tablets,2189.33,3,729.78,2024-06-17,61,22595.05,361.16587301587305
423,19,Books,Comics,14.11,1,14.11,2024-07-19,62,12664.9,201.1879365079365
404,5,Electronics,Accessories,1642.09,2,821.04,2024-07-26,77,17443.27,218.22370370370368
29,46,Clothing,Accessories,61.96,1,61.96,2023-10-23,71,16051.35,223.17555555555555
358,29,Clothing,Shoes,32.49,1,32.49,2023-04-22,54,9001.59,164.10127272727271
247,36,Beauty,Tools,73.05,1,73.05,2023-03-30,57,15219.12,267.0021052631579
360,25,Beauty,Tools,77.71,3,25.9,2024-12-08,56,12363.79,216.00966101694914
472,43,Clothing,Dresses,37.26,1,37.26,2024-01-19,69,16044.699999999999,245.56541666666666
246,40,Electronics,Accessories,217.23,1,217.23,2023-04-17,55,9440.28,162.25266666666667
40,25,Beauty,Tools,23.93,1,23.93,2024-10-12,58,13310.42,234.22838709677418
135,27,Beauty,Makeup,14.3,1,14.3,2024-05-07,64,15129.08,246.42188405797103
295,42,Beauty,Haircare,253.07,3,84.36,2024-10-10,50,14413.82,297.7988235294118
129,17,Books,Non-Fiction,64.51,2,32.25,2024-01-28,62,11321.69,182.19939393939393
94,3,Electronics,Headphones,228.13,2,114.06,2023-11-14,52,10689.99,210.2809090909091
283,24,Beauty,Fragrances,94.54,3,31.51,2023-04-11,50,14585.2,294.436
106,28,Beauty,Makeup,190.12,2,95.06,2024-01-18,47,9500.27,198.87408163265306
223,44,Home & Living,Furniture,132.59,1,132.59,2023-03-29,37,10546.13,279.4828947368421
121,37,Clothing,Shoes,244.29,2,122.14,2023-08-18,55,14154.1,249.68603448275863
313,15,Home & Living,Storage,449.46,1,449.46,2024-11-28,54,12611.86,224.69438596491227
106,30,Electronics,Smartphones,148.78,1,148.78,2024-05-07,48,9649.05,198.87408163265306
484,30,Electronics,Smartphones,132.47,1,132.47,2024-03-20,58,12310.210000000001,209.33542372881357
281,1,Electronics,Smartphones,994.2,2,497.1,2024-10-26,62,12828.12,204.07296875
137,7,Clothing,Pants,106.73,1,106.73,2024-09-04,68,11342.19,165.12637681159418
118,28,Beauty,Makeup,97.87,1,97.87,2024-08-04,64,11297.34,192.91166666666666
161,48,Beauty,Makeup,27.88,1,27.88,2024-04-27,67,13019.31,187.6761111111111
482,31,Clothing,Shoes,78.15,1,78.15,2023-12-26,57,9367.67,161.42847457627119
136,4,Electronics,Tablets,1301.39,2,650.69,2023-11-23,59,10600.52,179.95573770491805
472,3,Electronics,Headphones,119.25,1,119.25,2023-07-04,70,16163.949999999999,245.56541666666666
453,2,Electronics,Laptops,728.97,1,728.97,2023-10-16,55,13898.82,245.81741379310344
126,28,Beauty,Makeup,84.73,1,84.73,2023-12-28,41,12572.62,295.146511627907
157,42,Beauty,Haircare,98.57,1,98.57,2023-05-04,59,9315.85,166.68213114754099
67,23,Beauty,Haircare,15.66,1,15.66,2025-01-14,60,11041.83,184.0305
136,41,Clothing,Shoes,366.35,3,122.12,2024-08-04,60,10966.87,179.95573770491805
36,49,Clothing,Dresses,204.75,3,68.25,2024-03-30,57,13026.869999999999,221.0391935483871
313,46,Clothing,Accessories,70.92,1,70.92,2023-01-26,55,12682.78,224.69438596491227
466,32,Electronics,Smartphones,1666.5,3,555.5,2024-06-28,64,16660.5,262.8031884057971
421,5,Electronics,Accessories,706.04,1,706.04,2023-03-07,59,9765.94,171.21951612903226
86,21,Beauty,Skincare,10.66,1,10.66,2023-03-10,61,10121.42,163.82515625
109,10,Clothing,Accessories,102.53,1,102.53,2024-10-15,59,16358.5,272.88733333333334
442,40,Electronics,Accessories,774.44,3,258.15,2023-12-11,61,16241.49,267.8309375
207,32,Electronics,Smartphones,975.31,2,487.65,2023-11-26,45,14723.6,322.1242553191489
5,8,Clothing,Dresses,53.19,1,53.19,2023-11-15,37,8428.05,256.30425
459,10,Clothing,Accessories,82.82,1,82.82,2023-03-23,56,11888.74,237.30338983050848
217,10,Clothing,Accessories,81.47,1,81.47,2023-02-04,60,17315.14,287.60262295081964
167,23,Beauty,Haircare,15.67,1,15.67,2025-01-10,64,11024.32,184.3020895522388
9,36,Beauty,Tools,59.42,1,59.42,2023-10-20,64,13220.15,201.4240579710145
24,17,Books,Non-Fiction,71.74,2,35.87,2023-10-27,59,9505.37,155.22903225806454
380,29,Clothing,Shoes,39.96,1,39.96,2024-09-27,59,13775.91,223.8995238095238
485,6,Clothing,Shirts,125.23,1,125.23,2023-09-02,57,12392.18,217.40666666666667
127,21,Beauty,Skincare,9.44,1,9.44,2023-10-08,59,16445.92,290.72516666666667
431,21,Beauty,Skincare,32.8,3,10.93,2023-07-27,59,17042.37,287.2065
454,21,Beauty,Skincare,17.13,2,8.57,2024-03-17,50,13637.4,267.6030769230769
336,49,Clothing,Dresses,71.72,1,71.72,2023-06-08,56,11522.25,205.75446428571428
483,6,Clothing,Shirts,127.53,1,127.53,2023-10-21,52,16063.32,299.3727272727273
419,36,Beauty,Tools,219.22,3,73.07,2025-01-06,48,10278.97,208.06156862745098
139,18,Books,Educational,48.1,2,24.05,2023-07-22,62,16988.35,274.11171874999997
368,18,Books,Educational,23.79,1,23.79,2023-08-25,58,13548.91,235.98933333333335
224,11,Home & Living,Furniture,222.1,1,222.1,2024-03-03,74,14355.46,193.9927027027027
364,35,Home & Living,Kitchen,202.9,1,202.9,2023-11-13,60,9235.94,152.6867213114754
